order_id,timestamp,day_of_week,hour,weather,is_outlier_event,is_finals_week,is_pre_finals,is_quarter_start,group_size,personality_type,category,drink_name,base,liquid,latte_flavor,size,milk,syrup,extra_shot,extra_hot,cold_foam,whipped_cream,iced,food_pairing,soft_serve_active,prep_time_sec,cleaning_time_sec,total_service_time
152,2026-01-03 18:07:00,Saturday,18,cloudy,0,0,0,0,4,sunny_social,food,cookie,,,,venti,oat,vanilla,0,0,0,0,1,1,0,10,0,10
153,2026-01-03 10:26:00,Saturday,10,cloudy,0,0,0,0,2,cozy_comfort,latte,pumpkin_spice_latte,,,pumpkin_spice,grande,oat,pumpkin_spice,0,0,1,0,1,1,0,90,25,115
154,2026-01-03 17:13:00,Saturday,17,cloudy,0,0,0,0,2,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,1,0,0,20,5,25
155,2026-01-03 18:04:00,Saturday,18,cloudy,0,0,0,0,1,chill_studious,espresso,cortado,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
156,2026-01-04 08:07:00,Sunday,8,rainy,0,0,0,0,2,adventurous,latte,vanilla_latte,,,vanilla,grande,almond,vanilla,0,0,0,0,0,0,0,90,25,115
157,2026-01-04 09:46:00,Sunday,9,rainy,0,0,0,0,2,rushed_professional,espresso,americano,,,,grande,none,none,0,0,0,0,1,0,0,45,10,55
158,2026-01-04 17:16:00,Sunday,17,rainy,0,0,0,0,2,moody_intense,espresso,flat_white,,,,tall,oat,none,1,1,0,0,0,0,0,45,10,55
159,2026-01-04 07:00:00,Sunday,7,rainy,0,0,0,0,1,moody_intense,espresso,flat_white,,,,grande,oat,none,1,1,0,0,0,0,0,45,10,55
160,2026-01-04 21:41:00,Sunday,21,rainy,0,0,0,0,1,sunny_social,refresher,strawberry_acai_coconut_milk,strawberry_acai,coconut_milk,,grande,whole,toffee_nut,0,0,0,0,1,0,0,40,25,65
161,2026-01-04 09:48:00,Sunday,9,rainy,0,0,0,0,1,sunny_social,latte,vanilla_latte,,,vanilla,grande,almond,vanilla,0,0,1,0,1,1,0,90,25,115
162,2026-01-04 14:01:00,Sunday,14,rainy,0,0,0,0,2,chill_studious,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,whole,caramel,0,0,0,0,1,0,0,40,25,65
163,2026-01-04 09:18:00,Sunday,9,rainy,0,0,0,0,1,cozy_comfort,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,oat,pumpkin_spice,0,0,1,0,0,0,0,90,25,115
164,2026-01-04 08:27:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,latte,matcha_latte,,,matcha,grande,whole,matcha,0,0,1,0,1,0,0,90,25,115
165,2026-01-04 08:37:00,Sunday,8,rainy,0,0,0,0,1,moody_intense,coffee,pour_over,,,,tall,none,none,0,1,0,0,1,0,0,20,5,25
166,2026-01-04 09:03:00,Sunday,9,rainy,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,grande,oat,brown_sugar,0,0,0,0,1,0,0,40,25,65
167,2026-01-04 14:42:00,Sunday,14,rainy,0,0,0,0,2,moody_intense,espresso,cortado,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
168,2026-01-04 21:20:00,Sunday,21,rainy,0,0,0,0,1,cozy_comfort,hot_special,hot_chocolate,,,,tall,whole,none,0,0,0,1,0,0,0,70,15,85
169,2026-01-04 10:39:00,Sunday,10,rainy,0,0,0,0,1,moody_intense,espresso,americano,,,,grande,none,none,1,1,0,0,0,0,0,45,10,55
170,2026-01-04 09:13:00,Sunday,9,rainy,0,0,0,0,1,rushed_professional,espresso,cafe_misto,,,,grande,whole,none,0,0,0,0,0,0,0,45,10,55
171,2026-01-04 21:02:00,Sunday,21,rainy,0,0,0,0,2,cozy_comfort,latte,latte,,,none,grande,almond,caramel,0,0,0,0,0,0,0,90,25,115
172,2026-01-04 16:12:00,Sunday,16,rainy,0,0,0,0,1,cozy_comfort,latte,vanilla_latte,,,vanilla,grande,whole,vanilla,0,0,0,0,0,0,0,90,25,115
173,2026-01-04 18:25:00,Sunday,18,rainy,0,0,0,0,4,cozy_comfort,food,brownie,,,,venti,oat,vanilla,0,0,0,0,1,1,0,10,0,10
174,2026-01-04 10:45:00,Sunday,10,rainy,0,0,0,0,1,moody_intense,coffee,pour_over,,,,tall,none,none,0,1,0,0,1,0,0,20,5,25
175,2026-01-04 17:10:00,Sunday,17,rainy,0,0,0,0,1,cozy_comfort,latte,vanilla_latte,,,vanilla,grande,whole,vanilla,0,0,1,0,1,0,0,90,25,115
176,2026-01-04 19:53:00,Sunday,19,rainy,0,0,0,0,1,adventurous,latte,irish_cream_latte,,,irish_cream,grande,oat,irish_cream,0,0,0,0,1,0,0,90,25,115
177,2026-01-04 10:29:00,Sunday,10,rainy,0,0,0,0,2,cozy_comfort,hot_special,caramel_apple_spice,,,,venti,almond,brown_sugar,0,0,0,1,0,0,0,70,15,85
178,2026-01-04 08:21:00,Sunday,8,rainy,0,0,0,0,2,chill_studious,espresso,mocha,,,,grande,oat,brown_sugar,0,0,0,1,0,1,0,45,10,55
179,2026-01-04 09:22:00,Sunday,9,rainy,0,0,0,0,1,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,whole,caramel,0,0,0,0,1,0,0,40,25,65
180,2026-01-04 08:29:00,Sunday,8,rainy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,tall,none,none,0,0,0,0,0,0,0,20,5,25
181,2026-01-04 20:16:00,Sunday,20,rainy,0,0,0,0,1,sunny_social,refresher,strawberry_acai_water,strawberry_acai,water,,venti,whole,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
182,2026-01-04 19:37:00,Sunday,19,rainy,0,0,0,0,3,chill_studious,latte,vanilla_latte,,,vanilla,venti,almond,vanilla,0,0,1,0,0,0,0,90,25,115
183,2026-01-04 08:39:00,Sunday,8,rainy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,tall,none,none,0,0,0,0,0,0,0,20,5,25
184,2026-01-04 19:04:00,Sunday,19,rainy,0,0,0,0,1,chill_studious,food,banana_bread,,,,grande,almond,caramel,0,0,0,0,0,1,0,10,0,10
185,2026-01-04 17:12:00,Sunday,17,rainy,0,0,0,0,4,adventurous,espresso,cafe_misto,,,,grande,oat,toffee_nut,0,0,0,0,1,0,0,45,10,55
186,2026-01-04 17:48:00,Sunday,17,rainy,0,0,0,0,2,moody_intense,espresso,espresso_shot,,,,grande,none,none,0,1,0,0,0,0,0,45,10,55
187,2026-01-04 10:40:00,Sunday,10,rainy,0,0,0,0,3,chill_studious,latte,irish_cream_latte,,,irish_cream,grande,whole,irish_cream,0,0,1,0,1,0,0,90,25,115
188,2026-01-04 09:53:00,Sunday,9,rainy,0,0,0,0,2,moody_intense,espresso,americano,,,,tall,none,none,0,1,0,0,1,0,0,45,10,55
189,2026-01-04 10:15:00,Sunday,10,rainy,0,0,0,0,2,moody_intense,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,1,0,45,10,55
190,2026-01-04 19:03:00,Sunday,19,rainy,0,0,0,0,1,moody_intense,espresso,espresso_shot,,,,grande,none,none,1,1,0,0,0,0,0,45,10,55
191,2026-01-04 14:14:00,Sunday,14,rainy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,1,1,0,20,5,25
192,2026-01-04 09:17:00,Sunday,9,rainy,0,0,0,0,1,chill_studious,coffee,iced_coffee,,,,venti,oat,brown_sugar,0,0,0,0,1,0,0,20,5,25
193,2026-01-04 08:27:00,Sunday,8,rainy,0,0,0,0,3,adventurous,food,cake_pop,,,,grande,almond,toffee_nut,0,0,0,0,1,0,0,10,0,10
194,2026-01-04 21:32:00,Sunday,21,rainy,0,0,0,0,1,rushed_professional,coffee,cold_brew,,,,tall,none,cinnamon_dolce,0,0,0,0,0,1,0,20,5,25
195,2026-01-04 08:42:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,latte,chai_latte,,,chai,grande,whole,chai,0,0,0,0,1,0,0,90,25,115
196,2026-01-04 10:54:00,Sunday,10,rainy,0,0,0,0,4,sunny_social,espresso,cappuccino,,,,venti,whole,brown_sugar,0,0,0,0,0,0,0,45,10,55
197,2026-01-04 08:31:00,Sunday,8,rainy,0,0,0,0,2,cozy_comfort,hot_special,peppermint_mocha,,,,grande,whole,none,0,0,0,1,0,0,0,70,15,85
198,2026-01-04 18:47:00,Sunday,18,rainy,0,0,0,0,2,rushed_professional,coffee,pour_over,,,,venti,none,none,0,0,0,0,0,0,0,20,5,25
199,2026-01-04 12:48:00,Sunday,12,rainy,0,0,0,0,2,moody_intense,latte,caramel_brule_latte,,,caramel_brule,tall,whole,caramel_brule,0,0,0,0,1,0,0,90,25,115
200,2026-01-04 17:17:00,Sunday,17,rainy,0,0,0,0,2,chill_studious,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,venti,oat,toffee_nut,0,0,0,0,1,0,0,40,25,65
201,2026-01-04 10:54:00,Sunday,10,rainy,0,0,0,0,1,cozy_comfort,food,muffin,,,,venti,whole,hazelnut,0,0,0,0,0,1,0,10,0,10
202,2026-01-04 08:31:00,Sunday,8,rainy,0,0,0,0,4,sunny_social,latte,vanilla_latte,,,vanilla,grande,oat,vanilla,0,0,1,0,0,0,0,90,25,115
203,2026-01-04 10:54:00,Sunday,10,rainy,0,0,0,0,1,adventurous,latte,irish_cream_latte,,,irish_cream,grande,whole,irish_cream,0,0,1,0,0,0,0,90,25,115
204,2026-01-04 18:30:00,Sunday,18,rainy,0,0,0,0,1,adventurous,latte,sugar_cookie_latte,,,sugar_cookie,grande,oat,sugar_cookie,0,0,0,0,1,0,0,90,25,115
205,2026-01-04 21:29:00,Sunday,21,rainy,0,0,0,0,2,sunny_social,refresher,strawberry_acai_water,strawberry_acai,water,,venti,almond,cinnamon_dolce,0,0,0,0,1,1,0,40,25,65
206,2026-01-04 09:18:00,Sunday,9,rainy,0,0,0,0,1,sunny_social,espresso,americano,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
207,2026-01-04 10:35:00,Sunday,10,rainy,0,0,0,0,1,moody_intense,espresso,espresso_shot,,,,tall,none,none,1,1,0,0,0,0,0,45,10,55
208,2026-01-04 10:41:00,Sunday,10,rainy,0,0,0,0,2,sunny_social,espresso,mocha,,,,grande,oat,cinnamon_dolce,0,0,0,1,0,0,0,45,10,55
209,2026-01-04 18:16:00,Sunday,18,rainy,0,0,0,0,1,cozy_comfort,tea,london_fog_latte,,,,venti,almond,sugar_free_vanilla,0,0,0,0,1,0,0,25,5,30
210,2026-01-04 19:19:00,Sunday,19,rainy,0,0,0,0,2,moody_intense,espresso,americano,,,,tall,none,none,0,1,0,0,1,0,0,45,10,55
211,2026-01-04 18:39:00,Sunday,18,rainy,0,0,0,0,2,chill_studious,latte,matcha_latte,,,matcha,venti,almond,matcha,0,0,1,0,0,0,0,90,25,115
212,2026-01-04 17:19:00,Sunday,17,rainy,0,0,0,0,2,cozy_comfort,latte,vanilla_latte,,,vanilla,grande,almond,vanilla,0,0,0,0,0,1,0,90,25,115
213,2026-01-04 19:34:00,Sunday,19,rainy,0,0,0,0,2,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,almond,none,0,0,0,0,1,0,0,40,25,65
214,2026-01-04 08:50:00,Sunday,8,rainy,0,0,0,0,1,rushed_professional,latte,chai_latte,,,chai,venti,whole,chai,1,0,0,0,0,0,0,90,25,115
215,2026-01-04 19:37:00,Sunday,19,rainy,0,0,0,0,2,rushed_professional,latte,sugar_cookie_latte,,,sugar_cookie,venti,almond,sugar_cookie,0,0,0,0,0,0,0,90,25,115
216,2026-01-04 10:17:00,Sunday,10,rainy,0,0,0,0,1,rushed_professional,espresso,flat_white,,,,venti,whole,hazelnut,1,0,0,0,0,0,0,45,10,55
217,2026-01-04 19:49:00,Sunday,19,rainy,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_water,pineapple_passionfruit,water,,grande,whole,vanilla,0,0,0,0,1,0,0,40,25,65
218,2026-01-04 19:42:00,Sunday,19,rainy,0,0,0,0,2,chill_studious,espresso,americano,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
219,2026-01-04 15:14:00,Sunday,15,rainy,0,0,0,0,1,cozy_comfort,latte,vanilla_latte,,,vanilla,grande,oat,vanilla,0,0,1,0,1,0,0,90,25,115
220,2026-01-04 13:25:00,Sunday,13,rainy,0,0,0,0,1,adventurous,refresher,dragonfruit_water,dragonfruit,water,,venti,almond,none,0,0,0,0,1,0,0,40,25,65
221,2026-01-04 19:35:00,Sunday,19,rainy,0,0,0,0,1,rushed_professional,espresso,americano,,,,tall,none,none,0,0,0,0,0,0,0,45,10,55
222,2026-01-04 09:14:00,Sunday,9,rainy,0,0,0,0,1,chill_studious,espresso,brown_sugar_shaken_espresso,,,,grande,oat,brown_sugar,0,0,0,0,0,0,0,45,10,55
223,2026-01-04 19:38:00,Sunday,19,rainy,0,0,0,0,1,chill_studious,espresso,caramel_macchiato,,,,grande,whole,caramel,0,0,0,0,0,0,0,45,10,55
224,2026-01-04 16:55:00,Sunday,16,rainy,0,0,0,0,2,sunny_social,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,oat,cinnamon_dolce,0,0,0,0,1,0,0,40,25,65
225,2026-01-04 08:30:00,Sunday,8,rainy,0,0,0,0,2,cozy_comfort,tea,english_breakfast_tea,,,,grande,none,none,0,0,0,0,1,0,0,25,5,30
226,2026-01-04 11:19:00,Sunday,11,rainy,0,0,0,0,1,rushed_professional,espresso,flat_white,,,,grande,almond,cinnamon_dolce,0,0,0,0,0,1,0,45,10,55
227,2026-01-04 09:45:00,Sunday,9,rainy,0,0,0,0,1,rushed_professional,latte,irish_cream_latte,,,irish_cream,grande,oat,irish_cream,0,0,0,0,1,0,0,90,25,115
228,2026-01-04 08:58:00,Sunday,8,rainy,0,0,0,0,1,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,whole,pumpkin_spice,0,0,0,0,0,1,0,90,25,115
229,2026-01-04 19:43:00,Sunday,19,rainy,0,0,0,0,1,moody_intense,espresso,espresso_shot,,,,tall,none,none,0,0,0,0,0,0,0,45,10,55
230,2026-01-04 11:25:00,Sunday,11,rainy,0,0,0,0,3,moody_intense,latte,matcha_latte,,,matcha,tall,oat,matcha,0,1,1,0,1,0,0,90,25,115
231,2026-01-04 08:23:00,Sunday,8,rainy,0,0,0,0,1,chill_studious,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
232,2026-01-04 19:02:00,Sunday,19,rainy,0,0,0,0,2,cozy_comfort,food,brownie,,,,venti,whole,none,0,0,0,0,1,1,0,10,0,10
233,2026-01-05 08:55:00,Monday,8,rainy,0,0,0,1,2,cozy_comfort,food,scone,,,,venti,oat,brown_sugar,0,0,0,0,0,0,0,10,0,10
234,2026-01-05 19:28:00,Monday,19,rainy,0,0,0,1,3,sunny_social,latte,matcha_latte,,,matcha,grande,oat,matcha,0,0,1,0,0,0,0,90,25,115
235,2026-01-05 17:34:00,Monday,17,rainy,0,0,0,1,3,chill_studious,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,oat,none,0,0,0,0,1,0,0,40,25,65
236,2026-01-05 19:35:00,Monday,19,rainy,0,0,0,1,1,moody_intense,coffee,cold_brew,,,,grande,none,none,1,1,0,0,1,0,0,20,5,25
237,2026-01-05 16:23:00,Monday,16,rainy,0,0,0,1,1,adventurous,tea,peach_green_tea,,,,tall,almond,none,0,0,0,0,0,0,0,25,5,30
238,2026-01-05 08:12:00,Monday,8,rainy,0,0,0,1,2,adventurous,tea,london_fog_latte,,,,venti,whole,vanilla,0,0,0,0,1,0,0,25,5,30
239,2026-01-05 16:45:00,Monday,16,rainy,0,0,0,1,1,moody_intense,espresso,cortado,,,,grande,none,none,1,0,0,0,0,0,0,45,10,55
240,2026-01-05 08:14:00,Monday,8,rainy,0,0,0,1,1,chill_studious,espresso,cortado,,,,tall,none,none,0,0,0,0,0,0,0,45,10,55
241,2026-01-05 11:35:00,Monday,11,rainy,0,0,0,1,3,moody_intense,coffee,drip_coffee,,,,tall,none,none,1,0,0,0,1,0,0,20,5,25
242,2026-01-05 13:20:00,Monday,13,rainy,0,0,0,1,2,sunny_social,latte,vanilla_latte,,,vanilla,grande,oat,vanilla,0,0,1,0,0,1,0,90,25,115
243,2026-01-05 09:17:00,Monday,9,rainy,0,0,0,1,1,rushed_professional,coffee,iced_coffee,,,,grande,whole,hazelnut,0,0,0,0,1,0,0,20,5,25
244,2026-01-05 19:05:00,Monday,19,rainy,0,0,0,1,2,rushed_professional,coffee,iced_coffee,,,,grande,whole,caramel,0,0,0,0,1,0,0,20,5,25
245,2026-01-05 18:28:00,Monday,18,rainy,0,0,0,1,3,cozy_comfort,food,scone,,,,venti,whole,hazelnut,0,0,0,0,1,1,0,10,0,10
246,2026-01-05 16:08:00,Monday,16,rainy,0,0,0,1,1,cozy_comfort,hot_special,hot_chocolate,,,,venti,whole,hazelnut,0,0,0,1,0,1,0,70,15,85
247,2026-01-05 17:33:00,Monday,17,rainy,0,0,0,1,1,cozy_comfort,hot_special,caramel_apple_spice,,,,tall,oat,hazelnut,0,0,0,1,0,0,0,70,15,85
248,2026-01-05 10:49:00,Monday,10,rainy,0,0,0,1,1,cozy_comfort,food,scone,,,,grande,oat,cinnamon_dolce,0,0,0,0,0,0,0,10,0,10
249,2026-01-05 16:57:00,Monday,16,rainy,0,0,0,1,2,moody_intense,espresso,espresso_shot,,,,grande,none,none,1,1,0,0,0,0,0,45,10,55
250,2026-01-05 09:29:00,Monday,9,rainy,0,0,0,1,4,sunny_social,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,1,0,45,10,55
251,2026-01-05 19:03:00,Monday,19,rainy,0,0,0,1,3,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,venti,whole,pumpkin_spice,0,0,0,0,0,1,0,90,25,115
252,2026-01-05 08:46:00,Monday,8,rainy,0,0,0,1,4,cozy_comfort,tea,london_fog_latte,,,,venti,whole,hazelnut,0,0,0,0,0,0,0,25,5,30
253,2026-01-05 10:42:00,Monday,10,rainy,0,0,0,1,4,moody_intense,espresso,espresso_shot,,,,tall,none,none,1,1,0,0,0,0,0,45,10,55
254,2026-01-05 10:39:00,Monday,10,rainy,0,0,0,1,2,rushed_professional,coffee,cold_brew,,,,grande,none,caramel,0,0,0,0,0,0,0,20,5,25
255,2026-01-05 12:49:00,Monday,12,rainy,0,0,0,1,4,sunny_social,refresher,dragonfruit_coconut_milk,dragonfruit,coconut_milk,,venti,whole,brown_sugar,0,0,0,0,1,0,0,40,25,65
256,2026-01-05 10:13:00,Monday,10,rainy,0,0,0,1,2,rushed_professional,espresso,cappuccino,,,,venti,whole,cinnamon_dolce,0,0,0,0,0,0,0,45,10,55
257,2026-01-05 17:32:00,Monday,17,rainy,0,0,0,1,3,chill_studious,refresher,strawberry_acai_water,strawberry_acai,water,,venti,whole,toffee_nut,0,0,0,0,1,0,0,40,25,65
258,2026-01-05 09:01:00,Monday,9,rainy,0,0,0,1,2,cozy_comfort,hot_special,white_hot_chocolate,,,,venti,whole,none,0,0,0,1,0,0,0,70,15,85
259,2026-01-05 21:28:00,Monday,21,rainy,0,0,0,1,3,sunny_social,latte,matcha_latte,,,matcha,venti,oat,matcha,0,0,0,0,1,1,0,90,25,115
260,2026-01-05 07:37:00,Monday,7,rainy,0,0,0,1,2,cozy_comfort,food,brownie,,,,venti,almond,vanilla,0,0,0,0,1,0,0,10,0,10
261,2026-01-05 12:33:00,Monday,12,rainy,0,0,0,1,2,moody_intense,espresso,cortado,,,,tall,none,none,0,1,0,0,1,0,0,45,10,55
262,2026-01-05 18:43:00,Monday,18,rainy,0,0,0,1,1,chill_studious,latte,hazelnut_latte,,,hazelnut,tall,oat,hazelnut,0,0,0,0,0,0,0,90,25,115
263,2026-01-05 07:32:00,Monday,7,rainy,0,0,0,1,1,adventurous,tea,chamomile_tea,,,,grande,none,none,0,0,0,0,0,0,0,25,5,30
264,2026-01-05 10:44:00,Monday,10,rainy,0,0,0,1,1,rushed_professional,coffee,pour_over,,,,grande,none,none,1,0,0,0,0,0,0,20,5,25
265,2026-01-05 16:09:00,Monday,16,rainy,0,0,0,1,1,rushed_professional,espresso,americano,,,,venti,none,none,0,0,0,0,0,0,0,45,10,55
266,2026-01-05 09:42:00,Monday,9,rainy,0,0,0,1,1,cozy_comfort,tea,chamomile_tea,,,,grande,none,none,0,0,0,0,0,0,0,25,5,30
267,2026-01-05 08:56:00,Monday,8,rainy,0,0,0,1,1,rushed_professional,latte,chai_latte,,,chai,grande,oat,chai,0,0,0,0,0,0,0,90,25,115
268,2026-01-05 18:07:00,Monday,18,rainy,0,0,0,1,1,adventurous,tea,english_breakfast_tea,,,,grande,none,none,0,0,0,0,0,1,0,25,5,30
269,2026-01-05 18:05:00,Monday,18,rainy,0,0,0,1,1,sunny_social,refresher,pineapple_passionfruit_water,pineapple_passionfruit,water,,venti,whole,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
270,2026-01-05 15:05:00,Monday,15,rainy,0,0,0,1,2,cozy_comfort,tea,chamomile_tea,,,,venti,none,none,0,0,0,0,0,0,0,25,5,30
271,2026-01-05 17:33:00,Monday,17,rainy,0,0,0,1,1,chill_studious,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,grande,oat,caramel,0,0,0,0,1,0,0,40,25,65
272,2026-01-05 18:22:00,Monday,18,rainy,0,0,0,1,2,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,oat,caramel,0,0,0,0,1,0,0,40,25,65
273,2026-01-05 17:57:00,Monday,17,rainy,0,0,0,1,1,adventurous,espresso,espresso_shot,,,,tall,none,none,0,0,0,0,0,0,0,45,10,55
274,2026-01-05 17:25:00,Monday,17,rainy,0,0,0,1,2,sunny_social,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,venti,oat,brown_sugar,0,0,0,0,1,0,0,40,25,65
275,2026-01-05 18:39:00,Monday,18,rainy,0,0,0,1,4,moody_intense,coffee,iced_coffee,,,,grande,oat,none,1,1,0,0,1,1,0,20,5,25
276,2026-01-05 08:19:00,Monday,8,rainy,0,0,0,1,2,rushed_professional,latte,vanilla_latte,,,vanilla,grande,whole,vanilla,0,0,1,0,0,1,0,90,25,115
277,2026-01-05 12:07:00,Monday,12,rainy,0,0,0,1,1,chill_studious,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,oat,toffee_nut,0,0,0,0,1,0,0,40,25,65
278,2026-01-05 18:09:00,Monday,18,rainy,0,0,0,1,1,moody_intense,espresso,espresso_shot,,,,grande,none,none,0,1,0,0,0,0,0,45,10,55
279,2026-01-05 09:42:00,Monday,9,rainy,0,0,0,1,3,rushed_professional,espresso,cappuccino,,,,grande,whole,toffee_nut,0,0,0,0,0,1,0,45,10,55
280,2026-01-05 08:46:00,Monday,8,rainy,0,0,0,1,4,adventurous,refresher,dragonfruit_coconut_milk,dragonfruit,coconut_milk,,venti,oat,sugar_free_vanilla,0,0,0,0,1,1,0,40,25,65
281,2026-01-05 09:10:00,Monday,9,rainy,0,0,0,1,1,rushed_professional,espresso,cappuccino,,,,grande,oat,vanilla,0,0,0,0,0,0,0,45,10,55
282,2026-01-05 10:22:00,Monday,10,rainy,0,0,0,1,1,adventurous,refresher,pineapple_passionfruit_coconut_milk,pineapple_passionfruit,coconut_milk,,grande,oat,vanilla,0,0,0,0,1,0,0,40,25,65
283,2026-01-05 10:58:00,Monday,10,rainy,0,0,0,1,4,moody_intense,espresso,cortado,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
284,2026-01-05 16:57:00,Monday,16,rainy,0,0,0,1,1,sunny_social,latte,matcha_latte,,,matcha,tall,whole,matcha,0,0,1,0,1,0,0,90,25,115
285,2026-01-05 17:41:00,Monday,17,rainy,0,0,0,1,1,rushed_professional,espresso,americano,,,,venti,none,none,1,0,0,0,1,0,0,45,10,55
286,2026-01-05 10:21:00,Monday,10,rainy,0,0,0,1,1,sunny_social,latte,matcha_latte,,,matcha,grande,oat,matcha,0,0,1,0,1,0,0,90,25,115
287,2026-01-05 17:32:00,Monday,17,rainy,0,0,0,1,1,moody_intense,latte,hazelnut_latte,,,hazelnut,grande,almond,hazelnut,1,1,0,0,0,0,0,90,25,115
288,2026-01-05 19:59:00,Monday,19,rainy,0,0,0,1,1,sunny_social,latte,chai_latte,,,chai,grande,whole,chai,0,0,0,0,1,0,0,90,25,115
289,2026-01-05 17:54:00,Monday,17,rainy,0,0,0,1,2,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,almond,brown_sugar,0,0,0,0,1,0,0,40,25,65
290,2026-01-05 18:33:00,Monday,18,rainy,0,0,0,1,2,sunny_social,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,oat,cinnamon_dolce,0,0,0,0,1,0,0,40,25,65
291,2026-01-05 12:56:00,Monday,12,rainy,0,0,0,1,2,rushed_professional,coffee,iced_coffee,,,,grande,whole,caramel,0,0,0,0,1,0,0,20,5,25
292,2026-01-05 14:02:00,Monday,14,rainy,0,0,0,1,1,cozy_comfort,hot_special,peppermint_mocha,,,,tall,oat,cinnamon_dolce,0,0,0,1,0,1,0,70,15,85
293,2026-01-05 19:21:00,Monday,19,rainy,0,0,0,1,1,adventurous,latte,sugar_cookie_latte,,,sugar_cookie,grande,oat,sugar_cookie,0,0,0,0,1,0,0,90,25,115
294,2026-01-05 09:33:00,Monday,9,rainy,0,0,0,1,3,moody_intense,espresso,americano,,,,grande,none,none,0,1,0,0,1,0,0,45,10,55
295,2026-01-05 16:03:00,Monday,16,rainy,0,0,0,1,1,chill_studious,coffee,pour_over,,,,venti,none,none,0,0,0,0,0,1,0,20,5,25
296,2026-01-05 08:52:00,Monday,8,rainy,0,0,0,1,2,rushed_professional,coffee,cold_brew,,,,grande,none,caramel,1,0,0,0,0,0,0,20,5,25
297,2026-01-05 11:33:00,Monday,11,rainy,0,0,0,1,1,chill_studious,coffee,drip_coffee,,,,tall,none,none,0,0,0,0,1,0,0,20,5,25
298,2026-01-05 08:57:00,Monday,8,rainy,0,0,0,1,1,moody_intense,latte,hazelnut_latte,,,hazelnut,tall,almond,hazelnut,1,1,1,0,0,0,0,90,25,115
299,2026-01-05 19:34:00,Monday,19,rainy,0,0,0,1,3,cozy_comfort,hot_special,hot_chocolate,,,,venti,whole,sugar_free_vanilla,0,0,0,1,0,0,0,70,15,85
300,2026-01-05 19:03:00,Monday,19,rainy,0,0,0,1,1,chill_studious,tea,english_breakfast_tea,,,,grande,none,none,0,0,0,0,1,1,0,25,5,30
301,2026-01-05 10:08:00,Monday,10,rainy,0,0,0,1,3,moody_intense,espresso,americano,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
302,2026-01-05 19:21:00,Monday,19,rainy,0,0,0,1,4,chill_studious,espresso,flat_white,,,,venti,oat,brown_sugar,0,0,0,0,0,0,0,45,10,55
303,2026-01-05 17:23:00,Monday,17,rainy,0,0,0,1,3,adventurous,latte,irish_cream_latte,,,irish_cream,venti,oat,irish_cream,0,0,1,0,0,0,0,90,25,115
304,2026-01-05 08:11:00,Monday,8,rainy,0,0,0,1,1,adventurous,tea,passion_tango_tea,,,,grande,oat,none,0,0,0,0,1,0,0,25,5,30
305,2026-01-05 09:58:00,Monday,9,rainy,0,0,0,1,2,moody_intense,espresso,espresso_shot,,,,tall,none,none,0,0,0,0,0,0,0,45,10,55
306,2026-01-05 17:48:00,Monday,17,rainy,0,0,0,1,1,moody_intense,espresso,espresso_shot,,,,grande,none,none,1,1,0,0,0,0,0,45,10,55
